1787097600,0.18702
1787011200,0.17442
1786924800,0.17416
1786838400,0.17476
1786752000,0.17616
1786665600,0.17989
1786579200,0.1823
1786492800,0.18239
1786406400,0.18689
1786320000,0.1907
1786233600,0.19437
1786147200,0.19929
1786060800,0.20076
1785974400,0.20093
1785888000,0.19094
1785801600,0.19271
1785715200,0.1935
1785628800,0.1894
1785542400,0.1742
1785456000,0.1681
1785369600,0.1697
1785283200,0.1619
1785196800,0.1618
1785110400,0.1556
1785024000,0.1658
1784937600,0.1647
1784851200,0.1638
1784764800,0.1682
1784678400,0.1744
1784592000,0.1734
1784505600,0.1694
1784419200,0.1658
1784332800,0.1667
1784246400,0.1672
1784160000,0.1606
1784073600,0.165
1783987200,0.1654
1783900800,0.1573
1783814400,0.1619
1783728000,0.1655
1783641600,0.1667
1783555200,0.1663
1783468800,0.1669
1783382400,0.1748
1783296000,0.1841
1783209600,0.1893
1783123200,0.192
1783036800,0.1797
1782950400,0.1613
1782864000,0.1538
1782777600,0.1441
1782691200,0.1456
1782604800,0.1435
1782518400,0.1451
1782432000,0.1484
1782345600,0.1435
1782259200,0.1475
1782172800,0.1513
1782086400,0.1584
1782000000,0.1565
1781913600,0.163
1781827200,0.1619
1781740800,0.1634
1781654400,0.1667
1781568000,0.1725
1781481600,0.1784
1781395200,0.1829
1781308800,0.1717
1781222400,0.1696
1781136000,0.1705
1781049600,0.1605
1780963200,0.1653
1780876800,0.1705
1780790400,0.1652
1780704000,0.1573
1780617600,0.1568
1780531200,0.1796
1780444800,0.2002
1780358400,0.2126
1780272000,0.2308
1780185600,0.2354
1780099200,0.2356
1780012800,0.2328
1779926400,0.2346
1779840000,0.2369
1779753600,0.2398
1779667200,0.2433
1779580800,0.242
1779494400,0.2458
1779408000,0.2422
1779321600,0.2504
1779235200,0.249
1779148800,0.2479
1779062400,0.2516
1778976000,0.2521
1778889600,0.255
1778803200,0.2615
1778716800,0.2705
1778630400,0.2646
1778544000,0.2711
1778457600,0.2804
1778371200,0.2825
1778284800,0.2709
1778198400,0.2735
1778112000,0.2628
1778025600,0.2668
1777939200,0.262
1777852800,0.2498
1777766400,0.2495
1777680000,0.2501
1777593600,0.2482
1777507200,0.2461
1777420800,0.2448
1777334400,0.2469
1777248000,0.2481
1777161600,0.2521
1777075200,0.2504
1776988800,0.2503
1776902400,0.25
1776816000,0.2484
1776729600,0.2501
1776643200,0.248
1776556800,0.2425
1776470400,0.2492
1776384000,0.2588
1776297600,0.2593
1776211200,0.246
1776124800,0.2397
1776038400,0.2487
1775952000,0.2362
1775865600,0.2496
1775779200,0.2543
1775692800,0.2542
1775606400,0.2508
1775520000,0.2627
1775433600,0.2461
1775347200,0.2507
1775260800,0.2479
1775174400,0.2462
1775088000,0.2393
1775001600,0.2483
1774915200,0.2417
1774828800,0.2432
1774742400,0.2402
1774656000,0.2458
1774569600,0.246
1774483200,0.2546
1774396800,0.2705
1774310400,0.2662
1774224000,0.2616
1774137600,0.2507
1774051200,0.2575
1773964800,0.2661
1773878400,0.2674
1773792000,0.2743
1773705600,0.289
1773619200,0.2904
1773532800,0.2706
1773446400,0.2638
1773360000,0.2657
1773273600,0.2635
1773187200,0.2626
1773100800,0.2618
1773014400,0.2553
1772928000,0.2493
1772841600,0.2545
1772755200,0.259
1772668800,0.2693
1772582400,0.2763
1772496000,0.2626
1772409600,0.277
1772323200,0.2735
1772236800,0.2811
1772150400,0.2777
1772064000,0.287
1771977600,0.2972
1771891200,0.2587
1771804800,0.2622
1771718400,0.2716
1771632000,0.28
1771545600,0.2849
1771459200,0.2728
1771372800,0.2734
1771286400,0.2809
1771200000,0.2857
1771113600,0.2815
1771027200,0.2949
1770940800,0.2727
1770854400,0.2641
1770768000,0.2558
1770681600,0.2618
1770595200,0.2698
1770508800,0.2697
1770422400,0.2719
1770336000,0.2759
1770249600,0.245
1770163200,0.2857
1770076800,0.2914
1769990400,0.2989
1769904000,0.2854
1769817600,0.2934
1769731200,0.3202
1769644800,0.3341
1769558400,0.3579
1769472000,0.3601
1769385600,0.3517
1769299200,0.3386
1769212800,0.3579
1769126400,0.3598
1769040000,0.359
1768953600,0.3657
1768867200,0.3503
1768780800,0.3701
1768694400,0.3757
1768608000,0.3967
1768521600,0.3958
1768435200,0.3932
1768348800,0.4142
1768262400,0.4217
1768176000,0.3855
