1787097600,0.0488
1787011200,0.0462
1786924800,0.04705
1786838400,0.04728
1786752000,0.0477
1786665600,0.04838
1786579200,0.04704
1786492800,0.04675
1786406400,0.04687
1786320000,0.04702
1786233600,0.04809
1786147200,0.04901
1786060800,0.0504
1785974400,0.05338
1785888000,0.05401
1785801600,0.05444
1785715200,0.05522
1785628800,0.05482
1785542400,0.05427
1785456000,0.05432
1785369600,0.05518
1785283200,0.05461
1785196800,0.05558
1785110400,0.05562
1785024000,0.05709
1784937600,0.05653
1784851200,0.05661
1784764800,0.05708
1784678400,0.05779
1784592000,0.05865
1784505600,0.05727
1784419200,0.05834
1784332800,0.05951
1784246400,0.06143
1784160000,0.06132
1784073600,0.0557
1783987200,0.05579
1783900800,0.05467
1783814400,0.05595
1783728000,0.05576
1783641600,0.0557
1783555200,0.05624
1783468800,0.05661
1783382400,0.05706
1783296000,0.05915
1783209600,0.06041
1783123200,0.06054
1783036800,0.0607
1782950400,0.05627
1782864000,0.05582
1782777600,0.0538
1782691200,0.05458
1782604800,0.05406
1782518400,0.05462
1782432000,0.05483
1782345600,0.05468
1782259200,0.05663
1782172800,0.05655
1782086400,0.05826
1782000000,0.0585
1781913600,0.05887
1781827200,0.05853
1781740800,0.05888
1781654400,0.0592
1781568000,0.06025
1781481600,0.06247
1781395200,0.06247
1781308800,0.06019
1781222400,0.05939
1781136000,0.06067
1781049600,0.05937
1780963200,0.05967
1780876800,0.06214
1780790400,0.06066
1780704000,0.0583
1780617600,0.05771
1780531200,0.06085
1780444800,0.0617
1780358400,0.06236
1780272000,0.06553
1780185600,0.06733
1780099200,0.06783
1780012800,0.06807
1779926400,0.06705
1779840000,0.06688
1779753600,0.06793
1779667200,0.06877
1779580800,0.0689
1779494400,0.06952
1779408000,0.06786
1779321600,0.06967
1779235200,0.06899
1779148800,0.06822
1779062400,0.07
1778976000,0.0696
1778889600,0.07076
1778803200,0.07283
1778716800,0.07603
1778630400,0.07504
1778544000,0.0783
1778457600,0.07704
1778371200,0.07599
1778284800,0.07079
1778198400,0.07171
1778112000,0.06951
1778025600,0.07095
1777939200,0.07003
1777852800,0.0687
1777766400,0.06805
1777680000,0.06845
1777593600,0.06868
1777507200,0.06844
1777420800,0.06846
1777334400,0.06909
1777248000,0.06971
1777161600,0.07012
1777075200,0.06997
1776988800,0.06928
1776902400,0.06972
1776816000,0.06975
1776729600,0.07
1776643200,0.07019
1776556800,0.06883
1776470400,0.07003
1776384000,0.07156
1776297600,0.07113
1776211200,0.06912
1776124800,0.06927
1776038400,0.07045
1775952000,0.06807
1775865600,0.06959
1775779200,0.07026
1775692800,0.06938
1775606400,0.06997
1775520000,0.07176
1775433600,0.06934
1775347200,0.06974
1775260800,0.06988
1775174400,0.07005
1775088000,0.07012
1775001600,0.07087
1774915200,0.07048
1774828800,0.06979
1774742400,0.0704
1774656000,0.07151
1774569600,0.07107
1774483200,0.07362
1774396800,0.07508
1774310400,0.07507
1774224000,0.07578
1774137600,0.0735
1774051200,0.07395
1773964800,0.075
1773878400,0.07504
1773792000,0.07657
1773705600,0.07959
1773619200,0.08126
1773532800,0.07831
1773446400,0.07739
1773360000,0.07674
1773273600,0.07574
1773187200,0.0758
1773100800,0.07563
1773014400,0.07488
1772928000,0.07414
1772841600,0.07461
1772755200,0.07609
1772668800,0.07704
1772582400,0.07735
1772496000,0.07547
1772409600,0.07554
1772323200,0.07484
1772236800,0.07654
1772150400,0.07565
1772064000,0.07749
1771977600,0.07821
1771891200,0.07397
1771804800,0.07457
1771718400,0.07582
1771632000,0.07776
1771545600,0.07888
1771459200,0.07844
1771372800,0.078
1771286400,0.07912
1771200000,0.08055
1771113600,0.08029
1771027200,0.08377
1770940800,0.08025
1770854400,0.077
1770768000,0.07626
1770681600,0.07837
1770595200,0.07893
1770508800,0.07974
1770422400,0.07945
1770336000,0.07951
1770249600,0.07109
1770163200,0.0812
1770076800,0.08274
1769990400,0.08331
1769904000,0.07848
1769817600,0.07939
1769731200,0.08356
1769644800,0.088
1769558400,0.09042
1769472000,0.09104
1769385600,0.09081
1769299200,0.08917
1769212800,0.09235
1769126400,0.09155
1769040000,0.09195
1768953600,0.09209
1768867200,0.09046
1768780800,0.09379
1768694400,0.09852
1768608000,0.10177
1768521600,0.10171
1768435200,0.1009
1768348800,0.10365
1768262400,0.10257
1768176000,0.09932
