timestamp,date,open,high,low,close,vwap,volume,count
1743638400,2025-04-03,2.02231,2.08067,1.96053,2.06303,2.02285,29647325.43244511,29543
1743724800,2025-04-04,2.06434,2.15970,2.01720,2.12968,2.09764,27696348.53129919,25611
1743811200,2025-04-05,2.12949,2.17533,2.11384,2.14401,2.13755,10031080.78538457,15309
1743897600,2025-04-06,2.14401,2.15750,1.86000,1.92093,1.99459,37509590.60554844,36687
1743984000,2025-04-07,1.92075,2.00723,1.61014,1.89631,1.82595,97744390.74822954,73430
1744070400,2025-04-08,1.89740,1.97386,1.77649,1.79385,1.88084,41762498.56567039,38860
1744156800,2025-04-09,1.79419,2.08960,1.72101,2.05196,1.91852,55210181.81276660,47834
1744243200,2025-04-10,2.05241,2.05578,1.92084,1.96464,1.98270,26967858.95664598,29699
1744329600,2025-04-11,1.96449,2.06435,1.94630,2.02284,2.01088,17944466.45410327,24659
1744416000,2025-04-12,2.02284,2.18350,2.00268,2.15845,2.12200,23080267.63134863,21013
1744502400,2025-04-13,2.15947,2.24466,2.08165,2.11777,2.16445,26585145.95047455,25942
1744588800,2025-04-14,2.11868,2.17919,2.10496,2.12601,2.14058,18354241.18684525,23741
1744675200,2025-04-15,2.12726,2.18479,2.08445,2.08533,2.13991,16048197.20949999,18667
1744761600,2025-04-16,2.08446,2.12659,2.03630,2.08341,2.08548,22304101.00389682,21956
1744848000,2025-04-17,2.08336,2.11364,2.05300,2.06721,2.08396,13698541.63121396,15081
1744934400,2025-04-18,2.06721,2.08800,2.04357,2.06283,2.06820,5731107.38925955,10678
1745020800,2025-04-19,2.06283,2.09781,2.05999,2.08648,2.08533,6460425.36154055,9337
1745107200,2025-04-20,2.08758,2.09299,2.03803,2.07851,2.05994,7504507.53010901,10840
1745193600,2025-04-21,2.07852,2.14000,2.06009,2.08524,2.10523,16509397.64120730,16592
1745280000,2025-04-22,2.08525,2.24900,2.06576,2.21411,2.15694,22316410.03677829,21018
1745366400,2025-04-23,2.21431,2.29999,2.19208,2.21956,2.24315,24971762.49565024,25683
1745452800,2025-04-24,2.21980,2.23493,2.12000,2.20568,2.18398,30093851.22527436,22496
1745539200,2025-04-25,2.20595,2.21937,2.16599,2.18333,2.19711,21197818.96510262,17460
1745625600,2025-04-26,2.18303,2.24745,2.18144,2.19207,2.20911,10762052.86557097,9886
1745712000,2025-04-27,2.19213,2.29471,2.16200,2.25269,2.23154,18284859.59696195,18875
1745798400,2025-04-28,2.25272,2.35936,2.21950,2.29515,2.29604,26336754.08962688,27223
1745884800,2025-04-29,2.29516,2.31600,2.22201,2.23875,2.27886,20538235.69934707,18465
1745971200,2025-04-30,2.23856,2.25890,2.12500,2.19113,2.19483,21197935.90111209,21938
1746057600,2025-05-01,2.19109,2.25796,2.18824,2.21340,2.22104,15961854.47455681,16774
1746144000,2025-05-02,2.21319,2.24096,2.19399,2.20971,2.21792,9726902.70234061,12206
1746230400,2025-05-03,2.21025,2.22000,2.17728,2.18863,2.19802,8124623.36927227,11012
1746316800,2025-05-04,2.18807,2.21700,2.15172,2.15649,2.18608,4895845.47030753,10542
1746403200,2025-05-05,2.15626,2.19975,2.10685,2.13222,2.14696,12494248.37707161,15273
1746489600,2025-05-06,2.13178,2.15799,2.07800,2.15459,2.10898,14497928.60653135,15883
1746576000,2025-05-07,2.15489,2.17025,2.10542,2.12708,2.13358,11367945.52736252,12750
1746662400,2025-05-08,2.12707,2.32794,2.11841,2.32711,2.23454,39380573.50485735,29430
1746748800,2025-05-09,2.32691,2.42776,2.28735,2.34501,2.36512,36187834.91098053,32107
1746835200,2025-05-10,2.34501,2.47523,2.33631,2.47008,2.41133,26239783.96524981,24033
1746921600,2025-05-11,2.47008,2.48211,2.33100,2.36733,2.38236,20652260.75737151,21171
1747008000,2025-05-12,2.36739,2.65600,2.35173,2.54379,2.51587,70400158.93628514,54208
1747094400,2025-05-13,2.54380,2.60500,2.42244,2.58300,2.53551,32621143.65175353,29803
1747180800,2025-05-14,2.58301,2.65001,2.52011,2.55241,2.59111,30496006.35684970,26369
1747267200,2025-05-15,2.55241,2.57120,2.35464,2.38426,2.45659,26245031.22216172,25614
1747353600,2025-05-16,2.38488,2.43990,2.34899,2.38000,2.40935,21946412.99377057,18276
1747440000,2025-05-17,2.38000,2.39086,2.29963,2.35405,2.35057,19447774.15114258,16490
1747526400,2025-05-18,2.35403,2.44958,2.33314,2.43030,2.39866,19552921.11685280,18487
1747612800,2025-05-19,2.42958,2.43980,2.28464,2.38052,2.34675,18267328.11159571,18566
1747699200,2025-05-20,2.38095,2.40680,2.31507,2.35589,2.35670,18903203.41376184,16798
1747785600,2025-05-21,2.35590,2.42982,2.33209,2.39641,2.37838,31947819.36528873,23001
1747872000,2025-05-22,2.39641,2.45681,2.38966,2.43094,2.42290,26919631.39964190,20009
1747958400,2025-05-23,2.43109,2.47961,2.28616,2.29682,2.38653,22749605.76689765,25921
1748044800,2025-05-24,2.29682,2.35900,2.28602,2.33086,2.33420,6042254.16843363,9640
1748131200,2025-05-25,2.33020,2.34525,2.26700,2.34300,2.30522,10670227.31103487,12050
1748217600,2025-05-26,2.34300,2.35880,2.29711,2.31088,2.33232,8184510.50514773,10352
1748304000,2025-05-27,2.31088,2.35400,2.27000,2.31900,2.32080,10321229.60443315,13446
1748390400,2025-05-28,2.31901,2.32334,2.22790,2.27492,2.27791,10494597.24045380,15080
1748476800,2025-05-29,2.27492,2.31199,2.23790,2.24520,2.28204,10418378.91660399,14650
1748563200,2025-05-30,2.24519,2.25221,2.13069,2.14044,2.18206,20502381.94999752,22672
1748649600,2025-05-31,2.14044,2.20685,2.08184,2.17456,2.14393,15173154.04833500,16377
1748736000,2025-06-01,2.17527,2.18787,2.12516,2.18033,2.15247,10678861.79006970,10485
1748822400,2025-06-02,2.18029,2.20563,2.13700,2.19689,2.16760,9564539.81489920,11050
1748908800,2025-06-03,2.19690,2.28169,2.18531,2.24573,2.22626,17895651.75033860,15463
1748995200,2025-06-04,2.24601,2.26500,2.19750,2.20198,2.23867,14202846.25490860,12749
1749081600,2025-06-05,2.20195,2.22588,2.05974,2.09500,2.15301,19860226.10077059,19737
1749168000,2025-06-06,2.09500,2.19150,2.08283,2.16221,2.14893,12018493.28553960,19182
1749254400,2025-06-07,2.16221,2.19092,2.15010,2.17803,2.17935,4079094.70809289,7652
1749340800,2025-06-08,2.17796,2.29500,2.16773,2.26784,2.24379,18829049.71742193,19398
1749427200,2025-06-09,2.26672,2.32946,2.22500,2.32070,2.27789,13926510.82315505,15302
1749513600,2025-06-10,2.32070,2.32733,2.26123,2.30651,2.29435,13050089.92807102,15809
1749600000,2025-06-11,2.30651,2.33815,2.25402,2.27081,2.30841,19335303.03103999,15347
1749686400,2025-06-12,2.27080,2.27315,2.17304,2.19081,2.22799,9943790.08536346,14064
1749772800,2025-06-13,2.19081,2.19242,2.08598,2.14856,2.12735,20329417.71759231,20941
1749859200,2025-06-14,2.14814,2.17882,2.11166,2.14000,2.14864,10690407.68648313,10237
1749945600,2025-06-15,2.14000,2.17499,2.13948,2.16648,2.16035,4637011.56048130,8125
1750032000,2025-06-16,2.16648,2.33600,2.15282,2.23925,2.26552,26655380.47122193,22266
1750118400,2025-06-17,2.23893,2.25765,2.14252,2.15955,2.19877,22022653.88747940,19698
1750204800,2025-06-18,2.15966,2.18076,2.12000,2.17048,2.15385,9913568.79865276,13562
1750291200,2025-06-19,2.17080,2.18458,2.14607,2.16572,2.16308,7264446.88613623,8802
1750377600,2025-06-20,2.16506,2.17800,2.08574,2.11945,2.13746,10473446.00615566,13337
1750464000,2025-06-21,2.11945,2.14404,1.99840,2.06440,2.07503,11306334.29021625,13171
1750550400,2025-06-22,2.06443,2.08850,1.91000,2.01812,1.98326,22311349.14817317,25593
1750636800,2025-06-23,2.01760,2.17094,1.96299,2.16084,2.05957,22123685.58987551,20997
1750723200,2025-06-24,2.16034,2.21600,2.13295,2.19034,2.18268,13636242.58244256,16462
1750809600,2025-06-25,2.19034,2.22942,2.17122,2.18714,2.19545,10525721.66571693,11754
1750896000,2025-06-26,2.18705,2.21301,2.09642,2.10599,2.13418,16934730.03651180,14799
1750982400,2025-06-27,2.10600,2.15548,2.07000,2.14312,2.10450,11065245.15729168,14644
1751068800,2025-06-28,2.14312,2.20824,2.13560,2.18611,2.18599,9219142.94146581,12176
1751155200,2025-06-29,2.18541,2.21912,2.17700,2.20786,2.19207,6836735.60603163,9318
1751241600,2025-06-30,2.20786,2.32741,2.16576,2.23718,2.24289,21898959.33395386,21995
1751328000,2025-07-01,2.23666,2.25411,2.14802,2.17219,2.20060,14795051.70165127,16496
1751414400,2025-07-02,2.17219,2.29010,2.15866,2.23432,2.21738,20061380.98466760,19390
1751500800,2025-07-03,2.23432,2.31177,2.22600,2.25723,2.27537,14559548.16859431,17509
1751587200,2025-07-04,2.25727,2.26855,2.19719,2.22084,2.22234,13084929.52182821,12983
1751673600,2025-07-05,2.22085,2.23334,2.20345,2.21814,2.21921,4350172.71791543,7946
1751760000,2025-07-06,2.21831,2.28942,2.21000,2.27262,2.26557,11681205.45931290,13351
1751846400,2025-07-07,2.27262,2.35308,2.25728,2.27101,2.30276,25178651.64838039,21958
1751932800,2025-07-08,2.27101,2.32100,2.25035,2.31137,2.29084,14324334.51527165,16478
1752019200,2025-07-09,2.31137,2.42801,2.29903,2.40476,2.37857,27266645.46865354,28066
1752105600,2025-07-10,2.40468,2.56735,2.39438,2.54650,2.47999,30939767.47579060,34117
1752192000,2025-07-11,2.54651,2.97358,2.51127,2.73373,2.75056,79353423.40287174,91101
1752278400,2025-07-12,2.73373,2.84783,2.66084,2.73818,2.76152,30285775.12901066,37878
1752364800,2025-07-13,2.73818,2.89440,2.72478,2.83733,2.82034,27172338.31577486,37420
1752451200,2025-07-14,2.83738,3.03244,2.82378,2.95893,2.95425,63715678.85788196,64049
1752537600,2025-07-15,2.95863,2.95872,2.80364,2.91950,2.88566,35509653.25986247,40657
1752624000,2025-07-16,2.91918,3.10000,2.88000,3.04001,3.01068,46881780.55450454,51863
1752710400,2025-07-17,3.04001,3.55340,2.99000,3.48393,3.28287,112521397.84131236,112508
1752796800,2025-07-18,3.48393,3.66450,3.34662,3.41783,3.50103,95869023.78551696,91882
1752883200,2025-07-19,3.41782,3.48764,3.35750,3.42618,3.41980,30434223.70567929,32515
1752969600,2025-07-20,3.42619,3.55829,3.39000,3.45716,3.49581,43909135.24767121,41081
1753056000,2025-07-21,3.45583,3.65000,3.40972,3.55255,3.55718,42626913.35202697,43474
1753142400,2025-07-22,3.55255,3.57958,3.42528,3.55231,3.51707,43625853.67021943,41991
1753228800,2025-07-23,3.55231,3.55326,3.05000,3.18547,3.26346,68715104.69317511,66901
1753315200,2025-07-24,3.18611,3.26748,2.95930,3.14672,3.15590,57488451.68645017,47872
1753401600,2025-07-25,3.14719,3.16271,3.00160,3.14213,3.09130,43077418.42476101,40119
1753488000,2025-07-26,3.14214,3.21810,3.10914,3.16601,3.16977,19698195.71313172,19473
1753574400,2025-07-27,3.16601,3.25000,3.15828,3.23991,3.20311,14477371.59590112,19606
1753660800,2025-07-28,3.24047,3.33000,3.10710,3.12278,3.20973,31906501.40552827,31912
1753747200,2025-07-29,3.12347,3.18549,3.05218,3.12758,3.11791,43550672.25716477,28312
1753833600,2025-07-30,3.12758,3.16000,2.99999,3.09528,3.08808,47367082.76776841,32406
1753920000,2025-07-31,3.09528,3.17593,3.01500,3.02276,3.09687,33470911.39699855,28567
1754006400,2025-08-01,3.02276,3.05758,2.89202,2.95992,2.97746,49249026.75171983,49553
1754092800,2025-08-02,2.95992,3.01828,2.74092,2.76919,2.85256,44187656.58733122,36854
1754179200,2025-08-03,2.76896,2.96133,2.73000,2.94837,2.86310,28456241.13805562,25122
1754265600,2025-08-04,2.94838,3.08999,2.93308,3.07217,3.03027,39225656.26164750,29207
1754352000,2025-08-05,3.07217,3.10613,2.91574,2.96119,3.00661,33064409.98999011,26866
1754438400,2025-08-06,2.96119,3.01793,2.90279,2.99115,2.96040,22394666.96776424,21953
1754524800,2025-08-07,2.99115,3.33300,2.96621,3.31980,3.13453,56977470.62417963,42091
1754611200,2025-08-08,3.31999,3.38200,3.20750,3.28677,3.30060,63079394.06866604,51435
1754697600,2025-08-09,3.28677,3.34858,3.21100,3.22649,3.28504,30759298.25279502,28066
1754784000,2025-08-10,3.22663,3.27886,3.15167,3.18765,3.19542,25574491.55419051,25000
1754870400,2025-08-11,3.18765,3.33283,3.12000,3.13167,3.21761,52772426.53718919,40765
1754956800,2025-08-12,3.13167,3.30000,3.10333,3.26628,3.22354,37562737.06581489,29786
1755043200,2025-08-13,3.26628,3.33184,3.20175,3.27550,3.26387,50411289.32440654,36368
1755129600,2025-08-14,3.27550,3.35000,2.98795,3.08186,3.16064,56421322.87754905,48260
1755216000,2025-08-15,3.08151,3.14334,3.00383,3.07959,3.08754,25563787.75808636,28715
1755302400,2025-08-16,3.07977,3.15779,3.07594,3.10685,3.11890,13566343.37824406,19923
1755388800,2025-08-17,3.10684,3.14808,3.07988,3.08966,3.11424,13875090.75809587,15015
1755475200,2025-08-18,3.08966,3.09700,2.94112,3.06208,3.02076,29027281.91127790,32377
1755561600,2025-08-19,3.06209,3.08000,2.85000,2.86024,2.95291,28729490.41051785,31753
1755648000,2025-08-20,2.85992,2.99000,2.82010,2.95125,2.91389,30594291.18097344,29642
1755734400,2025-08-21,2.95125,2.95833,2.84200,2.85092,2.90013,17145221.89074509,19421
1755820800,2025-08-22,2.85091,3.10300,2.78174,3.07292,2.97714,49426764.05709612,39045
1755907200,2025-08-23,3.07292,3.07327,2.96834,3.04751,3.02551,19437855.95635634,17187
1755993600,2025-08-24,3.04746,3.12600,2.98819,3.02473,3.04287,30269385.34793032,24040
1756080000,2025-08-25,3.02477,3.05096,2.82443,2.85827,2.94103,30959786.30723551,30218
1756166400,2025-08-26,2.85827,3.08051,2.84530,3.01200,2.96660,22092531.85630233,24001
1756252800,2025-08-27,3.01200,3.04422,2.95000,2.96815,3.00556,17940819.90653441,18506
1756339200,2025-08-28,2.96814,3.04000,2.94298,2.96737,2.99466,22255842.12897886,19122
1756425600,2025-08-29,2.96737,2.97529,2.77000,2.81926,2.84964,22875104.71557988,33876
1756512000,2025-08-30,2.81944,2.83473,2.76000,2.81729,2.80518,8522980.78741798,15437
1756598400,2025-08-31,2.81729,2.86852,2.77046,2.77570,2.81956,8219163.76223657,12913
1756684800,2025-09-01,2.77568,2.83786,2.70000,2.75560,2.76391,23896575.91598186,27510
1756771200,2025-09-02,2.75866,2.86319,2.74841,2.86250,2.80769,20335945.27570429,20144
1756857600,2025-09-03,2.86251,2.88701,2.81300,2.84450,2.85526,14604439.87688026,15467
1756944000,2025-09-04,2.84450,2.86017,2.78652,2.79551,2.82306,17670846.21952817,15887
1757030400,2025-09-05,2.79551,2.88400,2.77820,2.81511,2.83375,22327697.85212581,19364
1757116800,2025-09-06,2.81511,2.82882,2.79271,2.81023,2.81082,4212754.09316111,9171
1757203200,2025-09-07,2.81008,2.92591,2.81008,2.87763,2.86707,17623744.93383758,14181
1757289600,2025-09-08,2.87736,2.99500,2.86238,2.97001,2.95329,24642729.84383440,22553
1757376000,2025-09-09,2.97001,3.03651,2.93556,2.94679,2.98858,21389531.14183173,21385
1757462400,2025-09-10,2.94704,3.17005,2.91331,2.98391,2.99465,21796785.47512983,19642
1757548800,2025-09-11,2.98392,3.04900,2.95144,3.04073,3.00871,24396668.17353531,20641
1757635200,2025-09-12,3.04084,3.13874,3.01741,3.10647,3.06668,17076608.24767749,25221
1757721600,2025-09-13,3.10721,3.18685,3.09000,3.12114,3.13676,19903011.78644706,30275
1757808000,2025-09-14,3.12074,3.12617,3.01250,3.02967,3.05768,17678344.87272439,20792
1757894400,2025-09-15,3.02967,3.06700,2.95693,2.99676,3.00940,21172580.56472263,32511
1757980800,2025-09-16,2.99676,3.05800,2.96512,3.03836,3.02712,17766437.17714259,20548
1758067200,2025-09-17,3.03836,3.10718,2.98300,3.08470,3.03251,35420078.24173999,30507
1758153600,2025-09-18,3.08492,3.13980,3.05777,3.07486,3.10646,23930197.03525898,35108
1758240000,2025-09-19,3.07486,3.09404,2.98047,2.99139,3.02817,12998107.87283358,21299
1758326400,2025-09-20,2.99139,3.01032,2.97000,2.97732,2.98413,5161657.14411828,13533
1758412800,2025-09-21,2.97687,3.01500,2.95354,2.97255,2.98179,9893766.88492605,14407
1758499200,2025-09-22,2.97255,2.97599,2.67861,2.85447,2.82001,25959900.26511214,40038
1758585600,2025-09-23,2.85447,2.89840,2.80221,2.82499,2.85790,10790150.01782053,21014
1758672000,2025-09-24,2.82502,2.99544,2.79000,2.92650,2.90574,16199099.86509340,22708
1758758400,2025-09-25,2.92650,2.94407,2.72476,2.74500,2.81273,27265733.44275861,33284
1758844800,2025-09-26,2.74500,2.81105,2.70067,2.78448,2.75323,27295500.64528535,33263
1758931200,2025-09-27,2.78458,2.83000,2.76264,2.80551,2.79153,9275351.98794626,14299
1759017600,2025-09-28,2.80590,2.86682,2.76711,2.86682,2.81622,7996707.69577776,13949
1759104000,2025-09-29,2.86682,2.92839,2.84505,2.88148,2.88076,13395250.27340500,21072
1759190400,2025-09-30,2.88148,2.90751,2.81372,2.84623,2.85098,13547717.98558422,18922
1759276800,2025-10-01,2.84623,2.96234,2.81470,2.94802,2.92109,23289422.21076182,26298
1759363200,2025-10-02,2.94976,3.10000,2.94261,3.04009,3.01740,30249808.79333463,39562
1759449600,2025-10-03,3.04007,3.09556,3.00750,3.04195,3.04215,20242607.54451273,34291
1759536000,2025-10-04,3.04197,3.05463,2.94000,2.96890,2.99263,18516346.63737682,19330
1759622400,2025-10-05,2.96890,3.07000,2.95000,2.97001,3.01039,17402834.65828084,24371
1759708800,2025-10-06,2.97001,3.04992,2.95745,2.99065,3.01360,16270894.23785352,27065
1759795200,2025-10-07,2.99065,3.00360,2.85026,2.85331,2.91655,18388142.41295781,30214
1759881600,2025-10-08,2.85331,2.92553,2.83111,2.87911,2.88087,13322652.29730743,23178
1759968000,2025-10-09,2.87972,2.88000,2.77000,2.80350,2.81158,19197867.61174466,28471
1760054400,2025-10-10,2.80350,2.83750,1.40000,2.37396,2.33735,84792006.90803438,104624
1760140800,2025-10-11,2.37652,2.50602,2.09031,2.38495,2.40370,35348860.89102890,56337
1760227200,2025-10-12,2.38497,2.58422,2.31500,2.52997,2.47202,24963031.04673996,36592
1760313600,2025-10-13,2.53076,2.64750,2.51637,2.60678,2.59844,25825019.31094861,33845
1760400000,2025-10-14,2.60731,2.62219,2.38983,2.50468,2.48405,38047159.08158498,36561
1760486400,2025-10-15,2.50448,2.54794,2.37486,2.41206,2.46462,16587107.47228370,27465
1760572800,2025-10-16,2.41240,2.46641,2.28500,2.32853,2.37934,26631230.69228781,34491
1760659200,2025-10-17,2.32853,2.39829,2.19000,2.29415,2.28024,27859304.79441221,39398
