timestamp,date,open,high,low,close,vwap,volume,count
1751846400,2025-07-07,151.91,153.46,147.80,148.91,149.94,181510.68700980,12661
1751932800,2025-07-08,148.91,152.88,147.81,151.72,150.73,128213.66570965,12575
1752019200,2025-07-09,151.72,157.96,150.65,157.09,154.85,259436.72058757,20159
1752105600,2025-07-10,157.10,165.35,155.79,164.26,160.07,226776.92473937,20801
1752192000,2025-07-11,164.26,168.16,159.64,162.99,164.55,275863.69103923,25953
1752278400,2025-07-12,162.98,163.97,157.79,160.73,160.97,100976.97292606,12710
1752364800,2025-07-13,160.76,164.19,159.83,161.21,162.04,89395.94583434,12276
1752451200,2025-07-14,161.25,168.60,160.74,162.24,165.80,224874.76708367,25246
1752537600,2025-07-15,162.24,164.26,157.28,164.00,160.87,176874.22642376,18936
1752624000,2025-07-16,164.00,175.93,161.64,173.84,169.83,260453.81688597,24117
1752710400,2025-07-17,173.73,178.25,168.87,175.97,174.73,226770.00363486,25651
1752796800,2025-07-18,176.00,184.65,173.36,177.33,178.90,329436.30133020,27910
1752883200,2025-07-19,177.33,178.59,174.30,177.06,176.68,104993.05808286,11621
1752969600,2025-07-20,177.14,183.60,176.50,181.55,180.37,188096.71751411,16753
1753056000,2025-07-21,181.55,199.39,178.46,195.82,192.36,425506.06944832,31164
1753142400,2025-07-22,195.82,206.39,194.02,205.79,199.99,377784.05924264,35632
1753228800,2025-07-23,205.77,205.82,184.15,189.48,193.44,299482.70509883,25540
1753315200,2025-07-24,189.51,191.95,179.52,182.98,186.33,259662.57201250,21393
1753401600,2025-07-25,182.98,186.81,175.82,186.78,180.22,263191.21112098,19188
1753488000,2025-07-26,186.78,189.67,184.40,184.90,186.57,84167.47213072,9970
1753574400,2025-07-27,184.90,190.59,184.69,188.71,187.63,139882.31069904,11261
1753660800,2025-07-28,188.73,195.12,182.32,183.14,188.96,218283.39758986,19092
1753747200,2025-07-29,183.14,186.55,178.36,181.46,181.72,260940.03417456,15464
1753833600,2025-07-30,181.46,182.47,170.26,177.76,177.11,166833.68880392,19016
1753920000,2025-07-31,177.76,182.63,171.56,172.24,177.26,268193.83430036,16263
1754006400,2025-08-01,172.21,172.21,159.12,162.64,167.38,527682.52979892,28781
1754092800,2025-08-02,162.64,165.17,155.88,158.47,160.06,205518.75414556,16748
1754179200,2025-08-03,158.46,163.00,156.31,161.96,160.83,78286.30586238,9298
1754265600,2025-08-04,162.00,169.80,161.35,169.54,165.13,260156.78097301,15581
1754352000,2025-08-05,169.55,171.67,161.29,164.06,166.14,175538.37940948,15243
1754438400,2025-08-06,164.07,169.94,161.25,168.14,166.16,144995.11737076,12363
1754524800,2025-08-07,168.14,175.50,166.59,175.48,170.99,263109.41248253,16616
1754611200,2025-08-08,175.48,179.50,173.52,176.77,176.37,347741.34192237,22338
1754697600,2025-08-09,176.81,183.38,176.68,179.99,180.81,211036.37493446,15882
1754784000,2025-08-10,179.99,186.14,177.00,182.81,181.39,221139.29522165,15719
1754870400,2025-08-11,182.80,186.69,173.34,174.85,179.78,302704.26601269,20547
1754956800,2025-08-12,174.85,193.60,173.72,191.69,184.51,359464.93559984,24079
1755043200,2025-08-13,191.70,204.88,191.41,201.59,199.13,853374.26299456,44105
1755129600,2025-08-14,201.60,209.83,187.00,192.60,198.51,716168.01643655,46817
1755216000,2025-08-15,192.60,198.06,183.50,185.91,188.55,330880.81001169,25164
1755302400,2025-08-16,185.78,190.00,185.45,189.73,187.87,147568.87111105,11602
